Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000141934	PLPP2	0.2	1.2	Low
ENSG00000141946	ZIM3	0.0	0.2	
ENSG00000141956	PRDM15	3.8	2.3	
ENSG00000141959	PFKL	161.3	63.8	Medium
ENSG00000141965	FEM1A	7.4	16.2	
ENSG00000141968	VAV1	0.0	0.8	Not detected
ENSG00000141971	MVB12A	45.1	33.4	Low
ENSG00000141977	CIB3	0.0	0.0	
ENSG00000141985	SH3GL1	97.9	23.6	Medium
ENSG00000141994	DUS3L	18.2	5.5	High
ENSG00000142002	DPP9	46.2	31.8	Not detected
ENSG00000142025	DMRTC2	0.0	0.0	Not detected
ENSG00000142039	CCDC97	21.6	5.4	Not detected
ENSG00000142046	TMEM91	11.7	3.7	
ENSG00000142065	ZFP14	1.9	4.4	
ENSG00000142082	SIRT3	17.0	21.0	Medium
ENSG00000142089	IFITM3	504.8	2371.6	Low
ENSG00000142102	PGGHG	5.4	11.8	High
ENSG00000142149	HUNK	2.8	0.8	Low
ENSG00000142156	COL6A1	6.7	11.9	Not detected
ENSG00000142166	IFNAR1	25.3	76.4	Low
ENSG00000142168	SOD1	804.8	4327.3	High
ENSG00000142173	COL6A2	0.4	2.0	Not detected
ENSG00000142178	SIK1	3.5	1.9	High
ENSG00000142182	DNMT3L	0.2	21.2	Low
ENSG00000142185	TRPM2	0.1	0.0	Not detected
ENSG00000142186	SCYL1	74.0	31.3	
ENSG00000142188	TMEM50B	11.1	55.2	Medium
ENSG00000142192	APP	238.9	105.1	Not detected
ENSG00000142197	DOP1B	2.9	4.6	Low
ENSG00000142207	URB1	12.3	8.4	Medium
ENSG00000142208	AKT1	110.7	40.2	Low
ENSG00000142224	IL19	0.0	0.0	
ENSG00000142227	EMP3	26.1	4.7	
ENSG00000142230	SAE1	100.9	21.2	Not detected
ENSG00000142233	NTN5	0.0	0.0	
ENSG00000142235	LMTK3	1.5	0.4	Not detected
ENSG00000142252	GEMIN7	49.9	21.7	
ENSG00000142273	CBLC	3.0	12.9	Medium
ENSG00000142279	WTIP	13.6	0.6	
ENSG00000142303	ADAMTS10	0.4	0.8	Medium
ENSG00000142319	SLC6A3	0.0	0.0	Not detected
ENSG00000142327	RNPEPL1	27.6	38.7	Not detected
ENSG00000142330	CAPN10	20.6	2.7	Medium
ENSG00000142347	MYO1F	0.1	6.3	Not detected
ENSG00000142396	ERVK3-1	63.0	5.5	
ENSG00000142405	NLRP12	0.0	0.2	Low
ENSG00000142408	CACNG8	0.1	0.0	Not detected
ENSG00000142409	ZNF787	36.9	31.0	Low
ENSG00000142444	TIMM29	14.8	12.2	Medium
ENSG00000142449	FBN3	0.1	0.0	
ENSG00000142453	CARM1	75.0	23.7	Medium
ENSG00000142459	EVI5L	3.5	1.8	Not detected
ENSG00000142484	TM4SF5	187.0	240.2	
ENSG00000142494	SLC47A1	54.3	37.4	Low
ENSG00000142507	PSMB6	332.8	294.8	High
ENSG00000142511	GPR32	0.0	0.0	
ENSG00000142512	SIGLEC10	0.1	0.2	Not detected
ENSG00000142513	ACP4	0.2	0.0	
ENSG00000142515	KLK3	0.0	0.0	Not detected
ENSG00000142528	ZNF473	9.7	1.5	Not detected
ENSG00000142530	FAM71E1	0.0	3.1	
ENSG00000142534	RPS11	4664.9	1806.5	Not detected
ENSG00000142538	PTH2	0.1	0.0	
ENSG00000142539	AC020909.1	0.0	0.0	
ENSG00000142541	RPL13A	4169.8	4810.4	Medium
ENSG00000142544	CTU1	2.1	7.1	Not detected
ENSG00000142546	NOSIP	94.1	53.0	Medium
ENSG00000142549	IGLON5	0.4	0.1	Not detected
ENSG00000142552	RCN3	13.1	3.7	Medium
ENSG00000142556	ZNF614	12.3	1.6	
ENSG00000142583	SLC2A5	0.1	0.2	Not detected
ENSG00000142599	RERE	44.6	22.5	Low
ENSG00000142606	MMEL1	0.3	0.0	
ENSG00000142609	CFAP74	1.1	0.8	Not detected
ENSG00000142611	PRDM16	0.3	0.0	
ENSG00000142615	CELA2A	0.0	0.0	
ENSG00000142619	PADI3	0.0	0.0	
ENSG00000142621	FHAD1	0.0	0.0	Not detected
ENSG00000142623	PADI1	0.0	0.0	Not detected
ENSG00000142627	EPHA2	54.7	17.5	
ENSG00000142632	ARHGEF19	1.8	1.2	
ENSG00000142634	EFHD2	43.1	19.1	Not detected
ENSG00000142655	PEX14	29.7	45.3	High
ENSG00000142657	PGD	316.8	64.2	Low
ENSG00000142661	MYOM3	16.7	0.0	
ENSG00000142669	SH3BGRL3	132.3	135.3	Not detected
ENSG00000142675	CNKSR1	7.0	0.3	
ENSG00000142676	RPL11	1642.3	4177.1	Low
ENSG00000142677	IL22RA1	12.2	4.9	
ENSG00000142684	ZNF593	87.2	223.4	High
ENSG00000142686	C1orf216	2.1	1.6	Not detected
ENSG00000142687	KIAA0319L	33.6	36.0	Not detected
ENSG00000142694	EVA1B	2.1	0.9	Low
ENSG00000142698	C1orf94	0.0	0.0	
ENSG00000142700	DMRTA2	0.0	0.0	
ENSG00000142731	PLK4	15.7	0.2	Low
ENSG00000142733	MAP3K6	3.0	0.9	Medium
ENSG00000142748	FCN3	0.0	28.4	Not detected
ENSG00000142751	GPN2	27.5	14.0	
ENSG00000142765	SYTL1	13.6	1.3	Not detected
ENSG00000142784	WDTC1	9.0	16.0	Not detected
ENSG00000142789	CELA3A	0.2	0.0	Not detected
ENSG00000142794	NBPF3	0.9	0.6	Not detected
ENSG00000142798	HSPG2	42.1	6.4	Low
ENSG00000142856	ITGB3BP	31.9	11.0	Not detected
ENSG00000142864	SERBP1	417.1	367.8	Medium
ENSG00000142867	BCL10	9.9	19.6	Not detected
ENSG00000142871	CCN1	17.6	42.1	Medium
ENSG00000142875	PRKACB	3.5	16.3	Low
ENSG00000142892	PIGK	11.1	23.8	
ENSG00000142910	TINAGL1	18.7	3.2	Not detected
ENSG00000142920	AZIN2	0.2	0.0	
ENSG00000142937	RPS8	3068.7	2979.5	
ENSG00000142945	KIF2C	56.4	0.3	Not detected
ENSG00000142949	PTPRF	117.3	130.5	Not detected
ENSG00000142959	BEST4	3.2	0.0	
ENSG00000142961	MOB3C	2.4	3.6	
ENSG00000142973	CYP4B1	0.0	0.0	Not detected
ENSG00000143001	TMEM61	0.0	0.0	
ENSG00000143006	DMRTB1	0.0	0.0	Not detected
ENSG00000143013	LMO4	32.1	84.1	Medium
ENSG00000143028	SYPL2	0.2	4.1	
ENSG00000143032	BARHL2	0.0	0.0	
ENSG00000143033	MTF2	24.3	13.9	
ENSG00000143036	SLC44A3	7.9	1.5	Not detected
ENSG00000143061	IGSF3	0.8	0.6	Not detected
ENSG00000143067	ZNF697	6.2	3.4	
ENSG00000143079	CTTNBP2NL	3.6	1.5	Low
ENSG00000143093	STRIP1	19.1	9.0	Not detected
ENSG00000143105	KCNA10	0.0	0.0	
ENSG00000143106	PSMA5	17.8	134.2	Medium
ENSG00000143107	FNDC7	0.0	0.0	Not detected
ENSG00000143110	C1orf162	0.0	10.2	Low
ENSG00000143119	CD53	0.1	7.4	Low
ENSG00000143125	PROK1	0.0	0.0	
ENSG00000143126	CELSR2	5.9	5.7	
ENSG00000143127	ITGA10	0.9	0.3	
ENSG00000143147	GPR161	0.1	0.1	Medium
ENSG00000143149	ALDH9A1	37.0	161.0	High
ENSG00000143153	ATP1B1	160.4	247.2	Not detected
ENSG00000143155	TIPRL	19.9	34.3	Low
ENSG00000143156	NME7	11.4	11.2	Medium
ENSG00000143157	POGK	14.6	9.8	Not detected
ENSG00000143158	MPC2	53.9	755.5	Medium
ENSG00000143162	CREG1	37.5	86.4	
ENSG00000143164	DCAF6	31.4	94.9	
ENSG00000143167	GPA33	0.0	0.0	Not detected
ENSG00000143171	RXRG	0.0	0.0	
ENSG00000143178	TBX19	0.4	0.5	Not detected
ENSG00000143179	UCK2	65.4	5.7	
ENSG00000143183	TMCO1	145.0	323.0	Not detected
ENSG00000143184	XCL1	3.2	1.0	Not detected
ENSG00000143185	XCL2	0.3	3.5	Not detected
ENSG00000143190	POU2F1	5.7	11.2	Not detected
ENSG00000143194	MAEL	0.0	0.1	Not detected
ENSG00000143195	ILDR2	0.1	1.4	Not detected
ENSG00000143196	DPT	0.0	0.1	
ENSG00000143198	MGST3	55.6	341.2	Not detected
ENSG00000143199	ADCY10	0.1	10.6	Not detected
ENSG00000143207	COP1	28.4	26.6	
ENSG00000143217	NECTIN4	8.5	0.0	Not detected
ENSG00000143222	UFC1	170.8	132.3	Not detected
ENSG00000143224	PPOX	16.2	5.8	Medium
ENSG00000143226	FCGR2A	0.1	2.3	Not detected
ENSG00000143228	NUF2	32.0	0.3	
ENSG00000143248	RGS5	0.3	0.6	
ENSG00000143252	SDHC	236.1	240.9	
ENSG00000143256	PFDN2	314.8	159.6	Medium
ENSG00000143257	NR1I3	0.9	130.1	
ENSG00000143258	USP21	18.6	1.9	Low
ENSG00000143278	F13B	1.9	59.8	Not detected
ENSG00000143294	PRCC	60.7	12.7	Not detected
ENSG00000143297	FCRL5	0.0	1.0	
ENSG00000143303	RRNAD1	15.2	17.0	Not detected
ENSG00000143314	MRPL24	72.8	148.9	Low
ENSG00000143315	PIGM	4.7	20.6	
ENSG00000143318	CASQ1	0.1	0.0	Low
ENSG00000143319	ISG20L2	18.7	16.5	Low
ENSG00000143320	CRABP2	1.7	0.1	Not detected
ENSG00000143321	HDGF	244.4	148.8	Medium
ENSG00000143322	ABL2	5.5	12.4	Low
ENSG00000143324	XPR1	20.1	10.0	Low
ENSG00000143333	RGS16	0.0	2.3	Not detected
ENSG00000143337	TOR1AIP1	27.2	22.7	High
ENSG00000143340	FAM163A	0.0	0.0	
ENSG00000143341	HMCN1	0.0	1.8	High
ENSG00000143344	RGL1	9.9	2.8	Low
ENSG00000143353	LYPLAL1	10.3	56.1	Medium
ENSG00000143355	LHX9	0.0	0.2	
ENSG00000143363	PRUNE1	19.1	14.2	Not detected
ENSG00000143365	RORC	3.9	51.0	
ENSG00000143367	TUFT1	7.8	9.8	Medium
ENSG00000143368	SF3B4	96.0	12.9	Not detected
ENSG00000143369	ECM1	0.6	1.0	Not detected
ENSG00000143373	ZNF687	21.1	5.5	Medium
ENSG00000143374	TARS2	23.4	18.7	Medium
ENSG00000143375	CGN	1.2	23.2	Not detected
ENSG00000143376	SNX27	12.2	19.1	
ENSG00000143379	SETDB1	23.0	5.8	Not detected
ENSG00000143382	ADAMTSL4	12.8	8.6	Low
ENSG00000143384	MCL1	109.5	205.2	Low
ENSG00000143387	CTSK	0.2	1.1	
ENSG00000143390	RFX5	28.1	8.1	High
ENSG00000143393	PI4KB	24.9	11.1	Medium
ENSG00000143398	PIP5K1A	39.7	11.4	Medium
ENSG00000143401	ANP32E	120.7	63.8	Medium
ENSG00000143409	MINDY1	13.8	8.6	Low
ENSG00000143412	ANXA9	31.5	17.1	Medium
ENSG00000143416	SELENBP1	30.1	531.6	High
ENSG00000143418	CERS2	216.9	169.6	Medium
ENSG00000143420	ENSA	184.4	99.9	Low
ENSG00000143434	SEMA6C	2.8	4.4	
ENSG00000143436	MRPL9	93.8	32.3	Low
ENSG00000143437	ARNT	17.9	39.6	Low
ENSG00000143442	POGZ	19.4	32.9	Not detected
ENSG00000143443	C1orf56	4.6	44.5	Not detected
ENSG00000143450	OAZ3	1.2	3.2	
ENSG00000143452	HORMAD1	0.0	0.0	Not detected
ENSG00000143457	GOLPH3L	13.9	10.0	
ENSG00000143458	GABPB2	0.2	7.1	Medium
ENSG00000143469	SYT14	0.0	0.0	
ENSG00000143473	KCNH1	0.0	0.0	Not detected
ENSG00000143476	DTL	19.2	0.0	Not detected
ENSG00000143479	DYRK3	1.3	4.2	
ENSG00000143486	EIF2D	59.6	15.4	High
ENSG00000143493	INTS7	16.2	9.0	
ENSG00000143494	VASH2	1.4	0.0	
ENSG00000143498	TAF1A	6.2	1.2	Low
ENSG00000143499	SMYD2	55.2	20.3	Medium
ENSG00000143502	SUSD4	0.0	1.0	Not detected
ENSG00000143507	DUSP10	3.0	40.5	High
ENSG00000143512	HHIPL2	3.4	0.0	Not detected
ENSG00000143514	TP53BP2	11.2	9.1	Medium
ENSG00000143515	ATP8B2	21.6	0.5	Not detected
ENSG00000143520	FLG2	0.0	0.0	Not detected
ENSG00000143536	CRNN	0.0	0.0	Not detected
ENSG00000143537	ADAM15	24.7	16.7	Low
ENSG00000143543	JTB	122.6	340.7	Medium
ENSG00000143545	RAB13	73.3	125.8	Not detected
ENSG00000143546	S100A8	0.0	37.8	Not detected
ENSG00000143549	TPM3	269.2	115.0	Low
ENSG00000143552	NUP210L	0.0	0.0	Not detected
ENSG00000143553	SNAPIN	23.0	38.1	Medium
ENSG00000143554	SLC27A3	1.0	27.5	Low
ENSG00000143556	S100A7	0.0	0.0	Not detected
ENSG00000143569	UBAP2L	168.4	17.8	Medium
ENSG00000143570	SLC39A1	97.8	5.7	
ENSG00000143575	HAX1	89.1	104.6	Not detected
ENSG00000143578	CREB3L4	10.0	12.9	Medium
ENSG00000143590	EFNA3	1.4	1.0	Not detected
ENSG00000143595	AQP10	0.0	0.0	Not detected
ENSG00000143603	KCNN3	0.0	0.2	Not detected
ENSG00000143612	C1orf43	212.9	152.4	Low
ENSG00000143614	GATAD2B	3.9	20.1	Medium
ENSG00000143621	ILF2	276.6	40.0	Medium
ENSG00000143622	RIT1	13.9	8.8	Not detected
ENSG00000143624	INTS3	6.5	9.1	Not detected
ENSG00000143627	PKLR	15.5	51.0	High
ENSG00000143630	HCN3	2.1	1.3	Low
ENSG00000143631	FLG	0.2	0.0	Not detected
ENSG00000143632	ACTA1	17.5	0.0	Not detected
ENSG00000143633	C1orf131	42.3	65.9	Medium
ENSG00000143641	GALNT2	67.1	87.2	Medium
ENSG00000143643	TTC13	11.7	3.3	
ENSG00000143653	SCCPDH	71.1	191.5	High
ENSG00000143669	LYST	0.5	17.0	
ENSG00000143674	MAP3K21	0.0	5.7	Not detected
ENSG00000143702	CEP170	11.2	4.8	Not detected
ENSG00000143727	ACP1	363.3	136.7	Not detected
ENSG00000143740	SNAP47	18.7	10.6	Medium
ENSG00000143742	SRP9	376.5	241.7	
ENSG00000143748	NVL	12.1	4.9	Low
ENSG00000143751	SDE2	14.3	21.6	Low
ENSG00000143753	DEGS1	28.9	18.8	
ENSG00000143756	FBXO28	10.7	22.4	Not detected
ENSG00000143761	ARF1	381.7	116.9	Medium
ENSG00000143768	LEFTY2	0.4	0.0	Not detected
ENSG00000143771	CNIH4	55.2	77.4	High
ENSG00000143772	ITPKB	0.0	0.3	Not detected
ENSG00000143774	GUK1	158.1	384.1	Medium
ENSG00000143776	CDC42BPA	7.3	24.4	Low
ENSG00000143786	CNIH3	0.0	2.7	
ENSG00000143793	C1orf35	23.0	28.8	Medium
ENSG00000143797	MBOAT2	0.0	0.1	Medium
ENSG00000143799	PARP1	117.9	72.9	Medium
ENSG00000143801	PSEN2	10.2	0.9	
ENSG00000143811	PYCR2	70.4	15.9	Not detected
ENSG00000143815	LBR	73.1	63.9	High
ENSG00000143816	WNT9A	0.1	0.0	
ENSG00000143819	EPHX1	218.6	658.2	High
ENSG00000143839	REN	0.0	0.8	Not detected
ENSG00000143842	SOX13	16.0	8.5	
ENSG00000143845	ETNK2	27.7	199.2	Low
ENSG00000143847	PPFIA4	0.0	0.0	Not detected
ENSG00000143850	PLEKHA6	24.2	17.6	Not detected
ENSG00000143851	PTPN7	0.0	1.0	Not detected
ENSG00000143858	SYT2	0.0	0.0	Not detected
ENSG00000143862	ARL8A	9.9	37.6	Not detected
ENSG00000143867	OSR1	2.3	0.0	
ENSG00000143869	GDF7	6.0	7.5	
ENSG00000143870	PDIA6	817.3	310.2	Medium
ENSG00000143878	RHOB	263.9	1240.2	
ENSG00000143882	ATP6V1C2	2.1	0.1	Not detected
ENSG00000143889	HNRNPLL	47.9	7.2	Medium
ENSG00000143891	GALM	72.4	52.2	Low
ENSG00000143919	CAMKMT	20.1	8.2	
ENSG00000143921	ABCG8	7.6	68.3	Medium
ENSG00000143924	EML4	234.8	55.4	High
ENSG00000143933	CALM2	1283.7	622.4	Medium
ENSG00000143942	CHAC2	12.0	6.8	Not detected
ENSG00000143947	RPS27A	2783.7	3954.7	High
ENSG00000143951	WDPCP	3.3	1.9	Not detected
ENSG00000143952	VPS54	47.1	12.7	
ENSG00000143954	REG3G	0.0	0.0	Not detected
ENSG00000143970	ASXL2	22.4	12.2	
ENSG00000143971	ETAA1	7.8	11.2	Low
ENSG00000143977	SNRPG	665.0	469.4	Medium
ENSG00000143994	ABHD1	0.1	5.1	Medium
ENSG00000143995	MEIS1	2.3	1.4	Not detected
ENSG00000144010	TRIM43B	0.0	0.0	
ENSG00000144015	TRIM43	0.0	0.0	
ENSG00000144021	CIAO1	45.3	66.6	Medium
ENSG00000144026	ZNF514	10.2	10.3	Not detected
ENSG00000144028	SNRNP200	125.0	44.5	Not detected
ENSG00000144029	MRPS5	20.8	152.6	Not detected
ENSG00000144031	ANKRD53	0.1	0.1	Not detected
ENSG00000144034	TPRKB	83.0	53.3	Low
ENSG00000144035	NAT8	9.3	52.2	Low
ENSG00000144036	EXOC6B	11.2	3.5	Not detected
ENSG00000144040	SFXN5	21.0	53.5	Low
ENSG00000144043	TEX261	71.8	30.8	Low
ENSG00000144045	DQX1	21.8	0.0	Not detected
ENSG00000144048	DUSP11	37.4	14.1	
ENSG00000144057	ST6GAL2	0.0	0.0	
ENSG00000144061	NPHP1	2.1	4.0	Medium
ENSG00000144063	MALL	0.2	0.2	Low
ENSG00000144115	THNSL2	0.0	39.3	Not detected
ENSG00000144118	RALB	70.4	9.6	Not detected
ENSG00000144119	C1QL2	0.0	0.0	
ENSG00000144120	TMEM177	62.3	32.3	
ENSG00000144130	NT5DC4	0.4	0.0	
ENSG00000144134	RABL2A	1.5	3.3	Not detected
ENSG00000144136	SLC20A1	84.3	44.8	High
ENSG00000144152	FBLN7	4.0	3.1	
ENSG00000144161	ZC3H8	14.7	14.4	Not detected
ENSG00000144182	LIPT1	7.5	2.3	Medium
ENSG00000144191	CNGA3	0.0	0.0	Not detected
ENSG00000144199	FAHD2B	9.9	3.2	High
ENSG00000144214	LYG1	0.9	0.4	
ENSG00000144218	AFF3	0.0	0.8	Medium
ENSG00000144224	UBXN4	102.7	248.0	High
ENSG00000144227	NXPH2	0.0	0.0	Not detected
ENSG00000144228	SPOPL	20.4	12.7	High
ENSG00000144229	THSD7B	0.0	0.0	
ENSG00000144230	GPR17	0.3	0.0	Not detected
ENSG00000144231	POLR2D	82.4	14.8	Not detected
ENSG00000144233	AMMECR1L	8.6	11.9	Medium
ENSG00000144278	GALNT13	1.7	0.1	Not detected
ENSG00000144283	PKP4	52.1	28.6	Medium
ENSG00000144285	SCN1A	2.9	0.0	
ENSG00000144290	SLC4A10	0.0	0.2	Not detected
ENSG00000144306	SCRN3	11.2	8.5	Medium
ENSG00000144320	LNPK	16.9	36.6	Medium
ENSG00000144331	ZNF385B	5.1	13.8	
ENSG00000144339	TMEFF2	0.0	0.0	Not detected
ENSG00000144354	CDCA7	61.7	0.0	
ENSG00000144355	DLX1	3.3	0.1	Not detected
ENSG00000144357	UBR3	19.1	32.9	Medium
ENSG00000144362	PHOSPHO2	13.7	2.5	Not detected
ENSG00000144366	GULP1	0.1	1.6	Low
ENSG00000144369	FAM171B	0.0	0.0	Low
ENSG00000144381	HSPD1	2176.3	367.9	High
ENSG00000144395	CCDC150	1.9	4.5	
ENSG00000144401	METTL21A	56.2	9.7	Medium
ENSG00000144406	UNC80	0.0	0.0	Not detected
ENSG00000144407	PTH2R	0.0	0.0	Not detected
ENSG00000144410	CPO	0.0	0.7	
ENSG00000144426	NBEAL1	2.2	23.0	Medium
ENSG00000144445	KANSL1L	4.7	5.8	Medium
ENSG00000144451	SPAG16	25.9	19.1	Medium
ENSG00000144452	ABCA12	0.0	0.0	
ENSG00000144455	SUMF1	29.6	15.9	Not detected
ENSG00000144460	NYAP2	0.0	0.3	
ENSG00000144468	RHBDD1	5.8	11.7	Medium
ENSG00000144476	ACKR3	0.1	2.5	Low
ENSG00000144481	TRPM8	0.0	37.9	
ENSG00000144485	HES6	62.0	4.6	
ENSG00000144488	ESPNL	0.8	1.3	
ENSG00000144504	ANKMY1	12.6	4.8	Low
ENSG00000144524	COPS7B	52.5	6.0	High
ENSG00000144535	DIS3L2	21.2	7.0	Medium
ENSG00000144550	CPNE9	0.0	0.0	
ENSG00000144554	FANCD2	16.9	1.1	Not detected
ENSG00000144559	TAMM41	12.4	5.5	
ENSG00000144560	VGLL4	25.1	17.4	Not detected
ENSG00000144566	RAB5A	28.9	39.6	Medium
ENSG00000144567	RETREG2	48.0	66.1	Low
ENSG00000144579	CTDSP1	78.0	52.4	
ENSG00000144580	CNOT9	78.6	19.3	Low
ENSG00000144583	MARCHF4	0.0	0.0	Not detected
ENSG00000144589	STK11IP	11.0	2.1	Low
ENSG00000144591	GMPPA	104.0	34.8	Not detected
ENSG00000144596	GRIP2	0.3	0.0	
ENSG00000144597	EAF1	19.5	28.4	Low
ENSG00000144619	CNTN4	0.0	0.9	
ENSG00000144635	DYNC1LI1	34.3	28.9	Not detected
ENSG00000144642	RBMS3	0.0	1.2	Not detected
ENSG00000144644	GADL1	0.3	0.0	
ENSG00000144645	OSBPL10	14.2	0.4	
ENSG00000144647	POMGNT2	16.1	8.5	Not detected
ENSG00000144648	ACKR2	2.5	7.1	Not detected
ENSG00000144649	GASK1A	0.0	18.0	Medium
ENSG00000144655	CSRNP1	11.0	33.3	
ENSG00000144659	SLC25A38	43.8	26.8	Not detected
ENSG00000144668	ITGA9	0.2	1.5	Low
ENSG00000144671	SLC22A14	0.0	0.0	
ENSG00000144674	GOLGA4	51.0	131.0	Medium
ENSG00000144677	CTDSPL	54.2	16.4	Not detected
ENSG00000144681	STAC	0.1	0.0	Medium
ENSG00000144711	IQSEC1	43.4	39.7	Low
ENSG00000144712	CAND2	1.3	3.3	Not detected
ENSG00000144713	RPL32	2026.6	4303.8	Medium
ENSG00000144724	PTPRG	15.0	25.7	Not detected
ENSG00000144730	IL17RD	0.2	0.2	Not detected
ENSG00000144736	SHQ1	14.1	6.9	Not detected
ENSG00000144741	SLC25A26	20.5	41.4	Not detected
ENSG00000144744	UBA3	42.5	15.8	Low
ENSG00000144746	ARL6IP5	36.8	68.7	Medium
ENSG00000144747	TMF1	13.9	18.2	Low
ENSG00000144749	LRIG1	7.6	18.1	Not detected
ENSG00000144771	LRTM1	0.1	0.0	
ENSG00000144785	AC073896.1	106.1	0.0	Medium
ENSG00000144791	LIMD1	9.6	19.4	Medium
ENSG00000144792	ZNF660	0.5	0.0	
ENSG00000144802	NFKBIZ	6.9	50.4	Not detected
ENSG00000144810	COL8A1	0.0	0.2	Not detected
ENSG00000144815	NXPE3	13.3	0.7	
ENSG00000144820	ADGRG7	0.0	22.7	
ENSG00000144821	MYH15	0.0	0.0	Low
ENSG00000144824	PHLDB2	12.5	30.9	Medium
ENSG00000144827	ABHD10	34.0	24.7	Medium
ENSG00000144834	TAGLN3	0.5	0.0	Not detected
ENSG00000144837	PLA1A	0.1	23.2	
ENSG00000144840	RABL3	17.9	17.1	Low
ENSG00000144843	ADPRH	0.0	1.2	Medium
ENSG00000144847	IGSF11	0.0	0.0	Not detected
ENSG00000144848	ATG3	41.1	51.4	Medium
ENSG00000144852	NR1I2	11.2	26.2	
ENSG00000144857	BOC	0.0	0.2	High
ENSG00000144867	SRPRB	68.8	84.2	Low
ENSG00000144868	TMEM108	0.0	0.2	Not detected
ENSG00000144891	AGTR1	0.5	28.7	Not detected
ENSG00000144893	MED12L	0.1	0.0	Low
ENSG00000144895	EIF2A	129.6	35.7	Medium
ENSG00000144908	ALDH1L1	71.8	550.1	High
ENSG00000144909	OSBPL11	12.0	37.0	
ENSG00000144935	TRPC1	3.7	0.0	Low
ENSG00000144959	NCEH1	18.2	1.9	Not detected
ENSG00000144962	SPATA16	0.0	0.0	Not detected
ENSG00000145002	FAM86B2	0.0	0.0	Medium
ENSG00000145012	LPP	12.9	89.8	Not detected
ENSG00000145014	TMEM44	4.9	0.4	
ENSG00000145016	RUBCN	4.6	3.0	Not detected
ENSG00000145020	AMT	45.7	1.3	High
ENSG00000145022	TCTA	10.6	34.1	Medium
ENSG00000145029	NICN1	9.0	0.0	
ENSG00000145040	UCN2	0.8	0.0	
ENSG00000145041	DCAF1	20.3	12.8	Medium
ENSG00000145050	MANF	206.6	156.0	High
ENSG00000145087	STXBP5L	0.0	0.0	
ENSG00000145088	EAF2	9.0	2.7	Not detected
ENSG00000145103	ILDR1	0.0	0.1	Medium
ENSG00000145107	TM4SF19	0.1	0.0	
ENSG00000145113	MUC4	0.0	0.0	Not detected
ENSG00000145147	SLIT2	0.1	0.3	Not detected
ENSG00000145191	EIF2B5	43.4	26.3	Medium
ENSG00000145192	AHSG	4665.3	1133.3	Not detected
ENSG00000145194	ECE2	0.0	0.0	
ENSG00000145198	VWA5B2	0.0	0.0	Low
ENSG00000145214	DGKQ	15.1	5.4	Not detected
ENSG00000145216	FIP1L1	39.7	21.9	Medium
ENSG00000145217	SLC26A1	17.6	9.5	Low
ENSG00000145220	LYAR	93.8	15.1	Not detected
ENSG00000145241	CENPC	0.9	12.2	
ENSG00000145242	EPHA5	0.0	0.0	
ENSG00000145244	CORIN	0.2	0.0	
ENSG00000145246	ATP10D	0.6	5.9	Medium
ENSG00000145247	OCIAD2	0.3	220.7	Medium
ENSG00000145248	SLC10A4	0.0	0.0	
ENSG00000145283	SLC10A6	0.0	0.0	Not detected
ENSG00000145284	SCD5	0.9	0.1	Low
ENSG00000145287	PLAC8	31.0	6.1	Not detected
ENSG00000145293	ENOPH1	82.3	10.6	Low
ENSG00000145309	CABS1	0.0	0.0	Not detected
ENSG00000145321	GC	0.2	2798.3	Low
ENSG00000145331	TRMT10A	7.6	38.0	
ENSG00000145332	KLHL8	8.5	17.7	Not detected
ENSG00000145335	SNCA	0.6	1.2	Not detected
ENSG00000145337	PYURF	59.2	0.0	Medium
ENSG00000145348	TBCK	12.2	3.4	Not detected
ENSG00000145349	CAMK2D	40.7	52.3	Not detected
ENSG00000145354	CISD2	7.4	164.5	Medium
ENSG00000145358	DDIT4L	0.0	0.0	
ENSG00000145362	ANK2	4.2	0.5	Not detected
ENSG00000145365	TIFA	6.2	11.0	Medium
ENSG00000145375	SPATA5	1.9	2.6	Not detected
ENSG00000145384	FABP2	1.8	0.2	Not detected
ENSG00000145386	CCNA2	84.3	1.6	Not detected
ENSG00000145388	METTL14	12.2	34.2	Not detected
ENSG00000145390	USP53	2.7	31.8	Medium
ENSG00000145391	SETD7	0.6	64.8	Not detected
ENSG00000145414	NAF1	15.4	5.2	Medium
ENSG00000145416	MARCHF1	0.5	1.5	Low
ENSG00000145423	SFRP2	0.0	0.0	
ENSG00000145425	RPS3A	3546.1	1622.7	Medium
ENSG00000145428	RNF175	0.0	0.0	
ENSG00000145431	PDGFC	2.4	13.2	Not detected
ENSG00000145439	CBR4	12.5	97.6	High
ENSG00000145451	GLRA3	0.0	0.0	
ENSG00000145476	CYP4V2	1.1	90.4	Medium
ENSG00000145491	ROPN1L	0.0	0.2	Not detected
ENSG00000145494	NDUFS6	367.9	565.7	Medium
ENSG00000145495	MARCHF6	38.3	68.4	Not detected
ENSG00000145506	NKD2	0.2	0.2	
ENSG00000145526	CDH18	0.0	0.0	Not detected
ENSG00000145536	ADAMTS16	0.1	0.0	
ENSG00000145545	SRD5A1	3.5	97.9	Medium
ENSG00000145555	MYO10	14.1	1.7	Not detected
ENSG00000145569	OTULINL	0.2	0.3	
ENSG00000145592	RPL37	783.9	3832.0	
ENSG00000145604	SKP2	52.1	11.8	Low
ENSG00000145623	OSMR	36.2	11.6	Not detected
